date,rel_transistors,rel_max_clock,rel_tdp,rel_perf,rel_perfnorm
2012-01-01,,32407.40740740741,260.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,27777.777777777777,190.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,16666.666666666668,160.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,25925.925925925927,190.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,30555.555555555555,230.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,35185.18518518518,270.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,28703.703703703704,230.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,32407.40740740741,160.0,inf,inf
2012-01-01,,35185.18518518518,260.0,inf,inf
2012-01-01,,35185.18518518518,260.0,inf,inf
2012-01-01,,35185.18518518518,260.0,inf,inf
2012-01-01,,35185.18518518518,260.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,25925.925925925927,190.0,inf,inf
2012-01-04,,25925.925925925927,190.0,inf,inf
2012-01-04,,25925.925925925927,190.0,inf,inf
2012-01-04,,25925.925925925927,190.0,inf,inf
2012-01-04,,25925.925925925927,190.0,inf,inf
2012-01-04,,25925.925925925927,190.0,inf,inf
2012-01-04,,25925.925925925927,190.0,inf,inf
2012-01-04,,25925.925925925927,190.0,inf,inf
2012-01-04,,25925.925925925927,190.0,inf,inf
2012-01-04,,25925.925925925927,190.0,inf,inf
2012-01-04,,20370.370370370372,190.0,inf,inf
2012-01-04,,20370.370370370372,190.0,inf,inf
2012-01-04,,20370.370370370372,190.0,inf,inf
2012-01-04,,20370.370370370372,190.0,inf,inf
2012-01-04,,20370.370370370372,190.0,inf,inf
2012-01-04,,20370.370370370372,190.0,inf,inf
2012-01-04,,20370.370370370372,190.0,inf,inf
2012-01-04,,20370.370370370372,190.0,inf,inf
2012-01-04,,20370.370370370372,190.0,inf,inf
2012-01-04,,28703.703703703704,230.0,inf,inf
2012-01-04,,28703.703703703704,230.0,inf,inf
2012-01-04,,28703.703703703704,230.0,inf,inf
2012-01-04,,28703.703703703704,230.0,inf,inf
2012-01-04,,28703.703703703704,230.0,inf,inf
2012-01-04,,28703.703703703704,230.0,inf,inf
2012-01-04,,24074.074074074073,190.0,inf,inf
2012-01-04,,24074.074074074073,190.0,inf,inf
2012-01-04,,24074.074074074073,190.0,inf,inf
2012-01-04,,24074.074074074073,190.0,inf,inf
2012-01-04,,24074.074074074073,190.0,inf,inf
2012-01-04,,24074.074074074073,190.0,inf,inf
2012-01-04,,24074.074074074073,190.0,inf,inf
2012-01-04,,31481.48148148148,260.0,inf,inf
2012-01-04,,31481.48148148148,260.0,inf,inf
2012-01-04,,31481.48148148148,260.0,inf,inf
2012-01-04,,31481.48148148148,260.0,inf,inf
2012-01-04,,31481.48148148148,260.0,inf,inf
2012-01-04,,31481.48148148148,260.0,inf,inf
2012-01-04,,31481.48148148148,260.0,inf,inf
2012-01-04,,18518.51851851852,190.0,inf,inf
2012-01-04,,18518.51851851852,190.0,inf,inf
2012-01-04,,18518.51851851852,190.0,inf,inf
2012-01-04,,18518.51851851852,190.0,inf,inf
2012-01-04,,18518.51851851852,190.0,inf,inf
2012-01-04,,18518.51851851852,190.0,inf,inf
2012-01-04,,18518.51851851852,190.0,inf,inf
2012-01-04,,18518.51851851852,190.0,inf,inf
2012-01-04,,18518.51851851852,190.0,inf,inf
2012-01-04,,18518.51851851852,190.0,inf,inf
2012-01-04,,18518.51851851852,190.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,21296.296296296296,140.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,26851.85185185185,190.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,23148.14814814815,120.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,20370.370370370372,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
2012-01-04,,16666.666666666668,160.0,inf,inf
